date,code,name,open,close,high,low,volume,amount,source,return,is_extreme,industry,hs300_close,hs300_return,zz500_close,zz500_return,month,cpi,m2
2020-03-18,1,平安银行,1756.73,1669.21,1774.23,1661.71,1384784.0,1816836896.0,akshare,-0.051103665755036005,False,银行,3636.257,-0.019991302774370612,5119.472,-0.017924246083658002,2020-03,5.2,8.8
2020-03-19,1,平安银行,1665.46,1609.2,1672.96,1569.2,1891457.0,2313863664.0,akshare,-0.03661329951766037,False,银行,3589.093,-0.013055331545384062,5157.824,0.007463476390707424,2020-03,5.2,8.8
2020-03-20,1,平安银行,1630.46,1645.46,1665.46,1612.95,1578353.0,1967487824.0,akshare,0.022282819291546217,False,银行,3653.224,0.01771054105644333,5219.281,0.011844867819619364,2020-03,5.2,8.8
2020-03-23,1,平安银行,1580.45,1599.2,1624.21,1571.7,1071114.0,1300469488.0,akshare,-0.028516476180989025,False,银行,3530.306,-0.034225512656000795,4998.91,-0.043139764275348325,2020-03,5.2,8.8
2020-03-24,1,平安银行,1630.46,1656.71,1665.46,1614.2,1180200.0,1472909392.0,akshare,0.03533020383593751,False,银行,3625.115,0.02650145920073134,5096.041,0.019244075094753527,2020-03,5.2,8.8
2020-03-25,1,平安银行,1690.47,1689.22,1714.22,1667.96,1136958.0,1467534960.0,akshare,0.019433175891793747,False,银行,3722.518,0.026514309083007354,5217.424,0.02353982973652763,2020-03,5.2,8.8
2020-03-26,1,平安银行,1677.96,1712.97,1747.98,1670.46,1075192.0,1408651056.0,akshare,0.013961822121990361,False,银行,3698.047,-0.006595478567467344,5166.109,-0.009883999552160636,2020-03,5.2,8.8
2020-03-27,1,平安银行,1736.72,1724.22,1752.98,1715.47,653019.0,861618656.0,akshare,0.006546068255053002,False,银行,3710.061,0.0032434760757832433,5137.337,-0.005584942122658628,2020-03,5.2,8.8
2020-03-30,1,平安银行,1686.72,1697.97,1710.47,1675.46,661739.0,852956240.0,akshare,-0.015341354420273576,False,银行,3674.111,-0.009737119893473516,5027.486,-0.021614793848552083,2020-03,5.2,8.8
2020-03-31,1,平安银行,1711.72,1680.46,1716.72,1677.96,513370.0,662915472.0,akshare,-0.010365854428563696,False,银行,3686.155,0.003272710728092201,5041.453,0.002774276208885567,2020-03,5.2,8.8
2020-04-01,1,平安银行,1687.97,1691.72,1721.72,1682.97,520836.0,676070112.0,akshare,0.006678197396378406,False,银行,3675.076,-0.003010096644236125,5019.219,-0.004419990274510988,2020-04,4.3,10.1
2020-04-02,1,平安银行,1674.21,1701.72,1701.72,1662.96,518365.0,663197632.0,akshare,0.005893741422748912,False,银行,3734.531,0.016048429034829618,5147.202,0.02517892215238953,2020-04,4.3,10.1
2020-04-03,1,平安银行,1682.97,1656.71,1691.72,1649.21,825348.0,1047282400.0,akshare,-0.026805796239127194,False,银行,3713.218,-0.00572335565518513,5107.039,-0.007833481849725064,2020-04,4.3,10.1
2020-04-07,1,平安银行,1691.72,1690.47,1697.97,1681.72,870314.0,1121200112.0,akshare,0.02017288873942029,False,银行,3798.021,0.02258125549799716,5267.073,0.030855016073895746,2020-04,4.3,10.1
2020-04-08,1,平安银行,1690.47,1677.96,1695.47,1670.46,528716.0,676604880.0,akshare,-0.0074278269207885906,False,银行,3780.345,-0.004664866292788918,5271.796,0.0008963011716319715,2020-04,4.3,10.1
2020-04-09,1,平安银行,1690.47,1672.96,1691.72,1670.46,408554.0,522027888.0,akshare,-0.002984257285011878,False,银行,3792.811,0.00329215752565683,5322.461,0.00956468891578094,2020-04,4.3,10.1
2020-04-10,1,平安银行,1675.46,1679.21,1702.97,1661.71,666675.0,853689952.0,akshare,0.0037289321497131524,False,银行,3769.178,-0.006250492282495496,5208.51,-0.02164196399581856,2020-04,4.3,10.1
2020-04-13,1,平安银行,1664.21,1654.21,1669.21,1639.21,446214.0,562008048.0,akshare,-0.014999891247694751,False,银行,3753.257,-0.0042329441922610515,5169.176,-0.007580531605743284,2020-04,4.3,10.1
2020-04-14,1,平安银行,1661.71,1687.97,1687.97,1651.71,686087.0,874856560.0,akshare,0.02020307002835496,False,银行,3825.699,0.019117199321859242,5288.593,0.022838942184660628,2020-04,4.3,10.1
2020-04-15,1,平安银行,1687.97,1689.22,1696.72,1677.96,656396.0,843649280.0,akshare,0.0007402604278004676,False,银行,3797.362,-0.007434580550368129,5268.75,-0.0037590941899740445,2020-04,4.3,10.1
2020-04-16,1,平安银行,1679.21,1665.46,1679.21,1647.96,789155.0,997623824.0,akshare,-0.014165522380363726,False,银行,3802.381,0.0013208343307609927,5316.971,0.009110637535800293,2020-04,4.3,10.1
2020-04-17,1,平安银行,1676.71,1691.72,1710.47,1661.71,1331165.0,1713215760.0,akshare,0.015644401304948305,False,银行,3839.487,0.009711314464115777,5318.455,0.0002790673377129159,2020-04,4.3,10.1
2020-04-20,1,平安银行,1687.97,1704.22,1711.72,1676.71,818456.0,1058524016.0,akshare,0.00736176519825761,False,银行,3853.455,0.0036313845469290265,5381.786,0.011837441702439194,2020-04,4.3,10.1
2020-04-21,1,平安银行,1742.98,1761.73,1792.98,1742.98,2122448.0,2861879088.0,akshare,0.03318875275741277,False,银行,3808.047,-0.01185368918219827,5343.881,-0.007068121321643107,2020-04,4.3,10.1
2020-04-22,1,平安银行,1751.73,1734.22,1757.98,1725.47,1032803.0,1368222848.0,akshare,-0.015738536222426408,False,银行,3839.383,0.008195217316430149,5387.623,0.008152117773363313,2020-04,4.3,10.1
2020-04-23,1,平安银行,1734.22,1734.22,1744.23,1719.22,646990.0,855052112.0,akshare,0.0,False,银行,3829.753,-0.0025113663550457594,5357.79,-0.005552709170382037,2020-04,4.3,10.1
2020-04-24,1,平安银行,1726.72,1735.47,1740.47,1719.22,566002.0,747473776.0,akshare,0.000720525495983103,False,银行,3796.972,-0.008596403271658686,5273.547,-0.015848385443540423,2020-04,4.3,10.1
2020-04-27,1,平安银行,1742.98,1767.98,1785.48,1736.72,936830.0,1263809744.0,akshare,0.01855938184867751,False,银行,3822.769,0.006771122158054266,5265.725,-0.0014843532714947528,2020-04,4.3,10.1
2020-04-28,1,平安银行,1761.73,1770.48,1775.48,1739.22,771564.0,1038718080.0,akshare,0.0014130443277459792,False,银行,3849.147,0.006876536172730594,5227.846,-0.007219499353399785,2020-04,4.3,10.1
2020-04-29,1,平安银行,1765.48,1832.99,1842.99,1761.73,1108722.0,1541638208.0,akshare,0.03469781704329655,False,银行,3867.032,0.004635722429178227,5226.812,-0.00019780656686635618,2020-04,4.3,10.1
2020-04-30,1,平安银行,1832.99,1821.74,1870.5,1815.49,819540.0,1155968240.0,akshare,-0.006156424979518611,False,银行,3912.577,0.011708948444179856,5353.86,0.024016264092371595,2020-04,4.3,10.1
2020-05-06,1,平安银行,1800.49,1801.74,1816.74,1781.73,1008998.0,1382727488.0,akshare,-0.011039223678353298,False,银行,3936.254,0.006033273444403631,5451.316,0.018039251333992683,2020-05,3.3,11.1
2020-05-07,1,平安银行,1800.49,1791.73,1800.49,1780.48,662749.0,904349536.0,akshare,-0.005571231089373357,False,银行,3924.895,-0.002889910344013837,5445.752,-0.001021192211249255,2020-05,3.3,11.1
2020-05-08,1,平安银行,1800.49,1824.24,1832.99,1790.48,934782.0,1297924592.0,akshare,0.017981828385686866,False,银行,3963.622,0.009818654412656141,5507.697,0.01131071325487463,2020-05,3.3,11.1
2020-05-11,1,平安银行,1820.49,1830.49,1846.74,1817.99,612862.0,859156592.0,akshare,0.00342022863121944,False,银行,3960.18,-0.0008687749180237707,5496.192,-0.002091079652338162,2020-05,3.3,11.1
2020-05-12,1,平安银行,1824.24,1804.24,1836.74,1795.48,558511.0,772109504.0,akshare,-0.014444240089261132,False,银行,3960.238,1.4645691679626245e-05,5512.464,0.0029562213317255045,2020-05,3.3,11.1
2020-05-13,1,平安银行,1799.23,1784.23,1802.99,1771.73,640359.0,871062048.0,akshare,-0.011152500871036846,False,银行,3968.253,0.002021823000187269,5536.28,0.004311084931629864,2020-05,3.3,11.1
2020-05-14,1,平安银行,1774.23,1742.98,1779.23,1732.97,944672.0,1259440848.0,akshare,-0.02339065761193335,False,银行,3925.218,-0.010904056377404974,5487.107,-0.008921636546450154,2020-05,3.3,11.1
2020-05-15,1,平安银行,1754.23,1734.22,1759.23,1722.97,756794.0,1004313264.0,akshare,-0.005038547413132974,False,银行,3912.816,-0.0031645717153048164,5507.934,0.003788439699235979,2020-05,3.3,11.1
2020-05-18,1,平安银行,1730.47,1730.47,1747.98,1720.47,637209.0,843479664.0,akshare,-0.00216469667667084,False,银行,3922.912,0.002576915785455828,5478.822,-0.00529948387550186,2020-05,3.3,11.1
2020-05-19,1,平安银行,1756.73,1750.48,1761.73,1739.22,600369.0,801755664.0,akshare,0.011496988127316754,False,银行,3956.25,0.008462371746919157,5547.876,0.012525037457963129,2020-05,3.3,11.1
2020-05-20,1,平安银行,1752.98,1769.23,1782.98,1739.22,690851.0,929928880.0,akshare,0.010654387644650825,False,银行,3935.222,-0.005329309859794903,5489.702,-0.010541178268091119,2020-05,3.3,11.1
2020-05-21,1,平安银行,1770.48,1755.48,1776.73,1750.48,552312.0,742797056.0,akshare,-0.007802099889051717,False,银行,3913.795,-0.005459805534190546,5426.175,-0.011639507702104325,2020-05,3.3,11.1
2020-05-22,1,平安银行,1746.73,1695.47,1747.98,1695.47,856237.0,1119433488.0,akshare,-0.03478233526444659,False,银行,3824.064,-0.023193760065587293,5328.227,-0.018215928400455234,2020-05,3.3,11.1
2020-05-25,1,平安银行,1701.72,1700.47,1702.97,1675.46,410171.0,528769360.0,akshare,0.0029446949080438644,False,银行,3829.325,0.0013748160007702689,5316.604,-0.0021837837761985554,2020-05,3.3,11.1
2020-05-26,1,平安银行,1707.97,1710.47,1714.22,1697.97,396212.0,515451856.0,akshare,0.005863503110896667,False,银行,3872.77,0.01128146582839562,5420.213,0.01930035991293964,2020-05,3.3,11.1
2020-05-27,1,平安银行,1711.72,1705.47,1729.22,1700.47,482963.0,630305872.0,akshare,-0.002927453978013222,False,银行,3845.614,-0.007036735164719624,5369.499,-0.009400505493325464,2020-05,3.3,11.1
2020-05-28,1,平安银行,1716.47,1741.48,1755.23,1708.97,960760.0,1255226992.0,akshare,0.020894593833064988,False,银行,3856.632,0.0028609856178088097,5361.167,-0.0015529328141335424,2020-05,3.3,11.1
2020-05-29,1,平安银行,1733.97,1732.72,1737.72,1722.72,457808.0,594502128.0,akshare,-0.005042898258299896,False,银行,3867.023,0.002690696637564682,5406.34,0.008390663693426512,2020-05,3.3,11.1
2020-06-01,1,平安银行,1745.23,1772.73,1781.48,1742.73,882961.0,1173619008.0,akshare,0.022828303084582034,False,银行,3971.34,0.026618608863711878,5569.48,0.0297293533517062,2020-06,2.4,11.1
2020-06-02,1,平安银行,1768.98,1801.49,1811.49,1767.73,883459.0,1194375824.0,akshare,0.01609336902913799,False,银行,3983.568,0.003074330873741843,5566.444,-0.0005452623554577187,2020-06,2.4,11.1
2020-06-03,1,平安银行,1812.74,1800.24,1842.74,1795.23,956803.0,1308782288.0,akshare,-0.0006941109134702209,False,银行,3983.648,2.0082297254712437e-05,5572.313,0.0010537981110679798,2020-06,2.4,11.1
2020-06-04,1,平安银行,1798.98,1803.99,1812.74,1783.98,583066.0,788707632.0,akshare,0.0020808890404641132,False,银行,3982.185,-0.0003673187766928507,5576.754,0.0007966586324897299,2020-06,2.4,11.1
2020-06-05,1,平安银行,1807.74,1806.49,1810.24,1786.48,383027.0,517232128.0,akshare,0.0013848576364072747,False,银行,4001.251,0.004776398595192341,5585.423,0.0015532815405029173,2020-06,2.4,11.1
2020-06-08,1,平安银行,1817.74,1810.24,1838.99,1805.24,585972.0,802115792.0,akshare,0.002073697148428807,False,银行,4021.955,0.00516104060061397,5575.304,-0.0018133232311344065,2020-06,2.4,11.1
2020-06-09,1,平安银行,1812.74,1816.49,1823.99,1798.98,474300.0,646895840.0,akshare,0.003446634399102406,False,银行,4047.029,0.006214928845464772,5610.377,0.00627107369521062,2020-06,2.4,11.1
2020-06-10,1,平安银行,1821.49,1793.98,1821.49,1782.73,580476.0,781995744.0,akshare,-0.012469452269312132,False,银行,4039.705,-0.0018113621648798517,5615.242,0.0008667674013492733,2020-06,2.4,11.1
2020-06-11,1,平安银行,1780.23,1742.73,1781.48,1732.72,1349040.0,1774199984.0,akshare,-0.028983766099259133,False,银行,3995.885,-0.010906587911591601,5589.102,-0.004666055848843072,2020-06,2.4,11.1
2020-06-12,1,平安银行,1720.22,1731.47,1735.22,1716.47,1030551.0,1331618736.0,akshare,-0.0064820905108461105,False,银行,4003.083,0.001799732651232668,5591.487,0.00042663227065686365,2020-06,2.4,11.1
2020-06-15,1,平安银行,1713.97,1710.22,1728.97,1707.72,660313.0,850767504.0,akshare,-0.012348741482351126,False,银行,3954.988,-0.012087247163637413,5590.644,-0.00015077627003244533,2020-06,2.4,11.1
2020-06-16,1,平安银行,1720.22,1718.97,1731.47,1715.22,718059.0,927043680.0,akshare,0.005103257031455677,False,银行,4014.57,0.014952676201206277,5695.301,0.018546962626766937,2020-06,2.4,11.1
2020-06-17,1,平安银行,1718.97,1713.97,1722.72,1702.72,716468.0,918251152.0,akshare,-0.0029129571361860554,False,银行,4017.594,0.0007529727089427049,5735.418,0.007019184831695902,2020-06,2.4,11.1
2020-06-18,1,平安银行,1702.72,1702.72,1707.72,1681.46,1119648.0,1419972016.0,akshare,-0.006585344679389932,False,银行,4044.384,0.006646036148696554,5734.403,-0.0001769861975437487,2020-06,2.4,11.1
2020-06-19,1,平安银行,1698.97,1707.72,1712.72,1683.97,1539522.0,1954584912.0,akshare,0.0029321750755643052,False,银行,4098.71,0.013343037916360627,5787.148,0.009155949311590339,2020-06,2.4,11.1
2020-06-22,1,平安银行,1700.22,1687.72,1702.72,1685.22,1319080.0,1671023280.0,akshare,-0.011780641863991768,False,银行,4102.046,0.0008135835730300001,5784.027,-0.0005394439329945248,2020-06,2.4,11.1
2020-06-23,1,平安银行,1688.97,1682.72,1693.97,1672.71,990807.0,1248046640.0,akshare,-0.0029669738478587393,False,银行,4121.794,0.004802631850263513,5804.343,0.0035062775547738657,2020-06,2.4,11.1
2020-06-24,1,平安银行,1687.72,1707.72,1717.72,1682.72,1523220.0,1946329088.0,akshare,0.014747615711850485,False,银行,4138.99,0.00416329124164793,5789.089,-0.002631491486301373,2020-06,2.4,11.1
2020-06-29,1,平安银行,1722.72,1707.72,1728.97,1696.47,1038480.0,1330678288.0,akshare,0.0,False,银行,4109.716,-0.007097870357200193,5762.438,-0.00461428991803608,2020-06,2.4,11.1
2020-06-30,1,平安银行,1711.47,1707.72,1717.72,1697.72,937940.0,1199181600.0,akshare,0.0,False,银行,4163.964,0.013113578818254267,5864.416,0.017542254359306834,2020-06,2.4,11.1
2020-07-01,1,平安银行,1706.47,1747.73,1751.48,1700.22,1697390.0,2202800848.0,akshare,0.023158655558828272,False,银行,4247.784,0.019929930007026368,5881.888,0.002974895402945675,2020-07,2.5,11.1
2020-07-02,1,平安银行,1742.73,1786.48,1793.98,1728.97,2590501.0,3433511088.0,akshare,0.021929400284234794,False,银行,4335.845,0.020519081076690624,5975.279,0.015752992480036913,2020-07,2.5,11.1
2020-07-03,1,平安银行,1803.99,1889.0,1897.75,1802.74,3768334.0,5280918016.0,akshare,0.05580038517487773,False,银行,4419.596,0.019131772931266538,6051.51,0.012677036389924894,2020-07,2.5,11.1
2020-07-06,1,平安银行,1932.76,2067.78,2067.78,1931.51,4711461.0,7168653312.0,akshare,0.09042797948901654,False,银行,4670.095,0.05513112488912578,6299.855,0.04021878958159015,2020-07,2.5,11.1
2020-07-07,1,平安银行,2145.29,2042.78,2186.55,1986.52,3964428.0,6267919616.0,akshare,-0.012163942748614173,False,银行,4698.126,0.0059842917141275445,6380.028,0.012645868802200009,2020-07,2.5,11.1
2020-07-08,1,平安银行,2011.52,2077.78,2107.79,2011.52,2631339.0,4095447760.0,akshare,0.01698839078269147,False,银行,4774.004,0.016021659987647874,6535.415,0.024063363206186836,2020-07,2.5,11.1
2020-07-09,1,平安银行,2065.28,2049.03,2065.28,2021.52,2243994.0,3469517328.0,akshare,-0.013933505604452721,False,银行,4840.771,0.013888639774605664,6693.745,0.023937658980201493,2020-07,2.5,11.1
2020-07-10,1,平安银行,2026.52,1965.26,2042.78,1952.76,2158773.0,3254272384.0,akshare,-0.04174195834808706,False,银行,4753.133,-0.018270025995372946,6676.437,-0.0025890462326078924,2020-07,2.5,11.1
2020-07-13,1,平安银行,1945.26,1969.01,1992.77,1920.26,1937160.0,2871414848.0,akshare,0.0019063262743277591,False,银行,4852.961,0.020785054557235373,6899.518,0.03286709207518865,2020-07,2.5,11.1
2020-07-14,1,平安银行,1970.26,1942.76,2006.52,1926.51,1953566.0,2891773824.0,akshare,-0.013421235927602986,False,银行,4806.69,-0.00958033657871826,6807.727,-0.013393263506210753,2020-07,2.5,11.1
2020-07-15,1,平安银行,1955.26,1891.5,1965.26,1886.5,2042563.0,2947173152.0,akshare,-0.0267394773457045,False,银行,4744.469,-0.013029179016848916,6638.838,-0.025121342410504323,2020-07,2.5,11.1
2020-07-16,1,平安银行,1895.25,1876.5,1926.51,1872.75,1930891.0,2771496384.0,akshare,-0.00796182549800839,False,银行,4516.253,-0.049296850781580415,6319.998,-0.049218056471036005,2020-07,2.5,11.1
